OT_ID	Gene.Ontology.IDs
jg6507.t1	GO:0005509,GO:0005516,GO:0005543,GO:0005886,GO:0007268,GO:0007528,GO:0016079,GO:0016081,GO:0016082,GO:0016188,GO:0017075,GO:0019905,GO:0019992,GO:0030672,GO:0031594,GO:0031914,GO:0035249,GO:0042734,GO:0043195,GO:0044305,GO:0046928,GO:0061789,GO:0098688,GO:0098793,GO:0098831,GO:0099525
jg7179.t1	GO:0003723,GO:0005654,GO:0005730,GO:0042273,GO:0043231
jg5640.t1	GO:0005524,GO:0007165,GO:0009626,GO:0042742,GO:0043531,GO:0050135,GO:0061809
jg5756.t1	GO:0005886,GO:0051119
jg6957.t1	GO:0005886,GO:0008381
jg5768.t1	GO:0000122,GO:0001650,GO:0001726,GO:0001772,GO:0001931,GO:0001951,GO:0003376,GO:0003723,GO:0003779,GO:0005615,GO:0005737,GO:0005768,GO:0005829,GO:0005884,GO:0005886,GO:0005902,GO:0005903,GO:0005912,GO:0005925,GO:0007159,GO:0008017,GO:0008360,GO:0010628,GO:0010737,GO:0015629,GO:0016020,GO:0016323,GO:0016324,GO:0019904,GO:0022614,GO:0030033,GO:0030036,GO:0030175,GO:0030863,GO:0030953,GO:0031503,GO:0031528,GO:0031623,GO:0031982,GO:0032532,GO:0032587,GO:0032703,GO:0032991,GO:0034236,GO:0034237,GO:0035088,GO:0036064,GO:0040018,GO:0042802,GO:0042995,GO:0043622,GO:0044548,GO:0044853,GO:0045177,GO:0045296,GO:0045732,GO:0046847,GO:0048471,GO:0050839,GO:0050860,GO:0051015,GO:0051017,GO:0051018,GO:0051117,GO:0051660,GO:0061028,GO:0070062,GO:0070373,GO:0071320,GO:0071944,GO:0072659,GO:0072697,GO:0097718,GO:0098974,GO:1902115,GO:1902896,GO:1902966,GO:1903078,GO:1903753,GO:2000643
jg6352.t1	GO:0000151,GO:0000209,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006282,GO:0006301,GO:0006355,GO:0030154,GO:0031371,GO:0032991,GO:0035370,GO:0043123,GO:0045893,GO:0051092,GO:0070062,GO:0070534,GO:1902523,GO:1902533
jg6902.t1	GO:0004459,GO:0005739,GO:0006089,GO:0006090
jg5477.t1	GO:0003677,GO:0003700,GO:0005634,GO:0005654,GO:0006355,GO:0006357,GO:0007409,GO:0007411,GO:0007464,GO:0007526,GO:0008406,GO:0016199,GO:0035167,GO:0045467,GO:0045476,GO:0045893,GO:0046872,GO:0048813
jg6568.t1	GO:0000932,GO:0003779,GO:0005521,GO:0005635,GO:0005640,GO:0005654,GO:0005730,GO:0005737,GO:0005794,GO:0005856,GO:0007030,GO:0007097,GO:0007283,GO:0016020,GO:0019899,GO:0030017,GO:0031965,GO:0034993,GO:0042692,GO:0042802,GO:0042803,GO:0045211,GO:0051015,GO:0051642,GO:0090292,GO:0140444,GO:1902017
jg6519.t1	GO:0003723,GO:0005634,GO:0046872
jg6018.t1	GO:0005747,GO:0019005,GO:0031146,GO:0032981
jg5571.t1	GO:0001822,GO:0004957,GO:0005654,GO:0005737,GO:0005829,GO:0006693,GO:0007179,GO:0007565,GO:0007567,GO:0016323,GO:0016404,GO:0016616,GO:0019372,GO:0030728,GO:0032355,GO:0032496,GO:0042802,GO:0043065,GO:0045471,GO:0045786,GO:0051287,GO:0070062,GO:0070403,GO:0070493,GO:0097070,GO:1904707,GO:1905828
jg5830.t1	GO:0005737,GO:0008446,GO:0019673,GO:0042350,GO:0042351,GO:0045165,GO:0045747,GO:0048477
jg5915.t1	GO:0000977,GO:0005634,GO:0006357,GO:0018996,GO:0046872,GO:0051302,GO:0072327
jg6348.t1	GO:0000139,GO:0001002,GO:0001003,GO:0001006,GO:0001156,GO:0001558,GO:0001932,GO:0001933,GO:0001934,GO:0001938,GO:0002296,GO:0003007,GO:0003179,GO:0004672,GO:0004674,GO:0005524,GO:0005634,GO:0005635,GO:0005737,GO:0005741,GO:0005764,GO:0005765,GO:0005789,GO:0005829,GO:0005979,GO:0006109,GO:0006112,GO:0006207,GO:0006954,GO:0007040,GO:0007281,GO:0007584,GO:0007616,GO:0008361,GO:0008542,GO:0009267,GO:0009408,GO:0009791,GO:0010506,GO:0010507,GO:0010592,GO:0010628,GO:0010718,GO:0010831,GO:0010976,GO:0012505,GO:0014042,GO:0014736,GO:0014823,GO:0016020,GO:0016236,GO:0016242,GO:0016301,GO:0016310,GO:0016605,GO:0018105,GO:0019228,GO:0019901,GO:0019904,GO:0021510,GO:0030030,GO:0030425,GO:0030838,GO:0031397,GO:0031529,GO:0031641,GO:0031648,GO:0031667,GO:0031669,GO:0031670,GO:0031929,GO:0031931,GO:0031932,GO:0031998,GO:0032095,GO:0032868,GO:0032869,GO:0032956,GO:0032991,GO:0033173,GO:0034198,GO:0035176,GO:0035264,GO:0038202,GO:0042220,GO:0042752,GO:0042802,GO:0043022,GO:0043200,GO:0043525,GO:0043610,GO:0045335,GO:0045429,GO:0045670,GO:0045727,GO:0045792,GO:0045945,GO:0045948,GO:0046872,GO:0046889,GO:0048255,GO:0048266,GO:0048511,GO:0048661,GO:0048709,GO:0048714,GO:0048738,GO:0050731,GO:0050769,GO:0050882,GO:0051219,GO:0051496,GO:0051549,GO:0051647,GO:0051896,GO:0051897,GO:0055006,GO:0055013,GO:0060048,GO:0060135,GO:0060252,GO:0060999,GO:0061051,GO:0070885,GO:0071230,GO:0071233,GO:0071456,GO:0090335,GO:0090559,GO:0098978,GO:0099524,GO:0099547,GO:0106310,GO:1900181,GO:1901838,GO:1903691,GO:1904000,GO:1904037,GO:1904056,GO:1904059,GO:1904193,GO:1904197,GO:1904206,GO:1904213,GO:1905672,GO:1990253,GO:2000774,GO:2000785
jg6012.t1	GO:0005634,GO:0005694,GO:0006355,GO:0032259,GO:0140955
jg6591.t1	GO:0003712,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0016887,GO:0031072,GO:0042026,GO:0044183,GO:0051085,GO:0140662
jg5516.t1	GO:0001609,GO:0001963,GO:0001973,GO:0001975,GO:0005516,GO:0005886,GO:0007189,GO:0007626,GO:0008289,GO:0010035,GO:0014074,GO:0019899,GO:0032230,GO:0042755,GO:0042802,GO:0046636,GO:0050728,GO:0060080,GO:0097190,GO:0098794,GO:2001235
jg6904.t1	GO:0004222,GO:0005829,GO:0005886,GO:0006508,GO:0046872,GO:0048046
jg5961.t1	GO:0000149,GO:0005545,GO:0005546,GO:0005794,GO:0005905,GO:0006898,GO:0007268,GO:0007270,GO:0008021,GO:0016185,GO:0030136,GO:0030276,GO:0032050,GO:0042331,GO:0048268,GO:0048489,GO:0072583,GO:0098894,GO:0150007,GO:2000370
jg5961.t2	GO:0000149,GO:0005545,GO:0005546,GO:0005794,GO:0005905,GO:0006898,GO:0007268,GO:0007270,GO:0008021,GO:0016185,GO:0030136,GO:0030276,GO:0032050,GO:0042331,GO:0048268,GO:0048489,GO:0072583,GO:0098894,GO:0150007,GO:2000370
jg7142.t1	GO:0005737,GO:0016992,GO:0046872,GO:0051539
jg6282.t1	GO:0006718,GO:0047886
jg6029.t1	GO:0004181,GO:0005615,GO:0006508,GO:0007586,GO:0008270
jg6962.t1	GO:0005509,GO:0005737,GO:0007268,GO:0007269,GO:0007528,GO:0008021,GO:0008048,GO:0016192,GO:0046928
jg5817.t1	GO:0005634,GO:0005635,GO:0005654,GO:0005737,GO:0015031,GO:0016973,GO:0017053,GO:0044613,GO:0045824,GO:0050829
jg7444.t1	GO:0005758,GO:0008757,GO:0009055,GO:0016226,GO:0030707,GO:0046872,GO:0051537,GO:0051539
jg5357.t1	GO:0005737,GO:0006457,GO:0016272,GO:0044183,GO:0051082
jg6639.t1	GO:0004497,GO:0005506,GO:0005789,GO:0016705,GO:0020037
jg6995.t1	GO:0005739,GO:0005743,GO:0007399,GO:0033617,GO:0097177
jg7297.t1	GO:0005085,GO:0005096,GO:0030424,GO:0035556,GO:0043197
jg7297.t2	GO:0002692,GO:0003014,GO:0004674,GO:0005085,GO:0005096,GO:0005524,GO:0005829,GO:0005886,GO:0006909,GO:0007264,GO:0007420,GO:0014069,GO:0016020,GO:0016310,GO:0016477,GO:0019899,GO:0030036,GO:0030216,GO:0030424,GO:0032496,GO:0032991,GO:0035023,GO:0042472,GO:0043114,GO:0043197,GO:0043312,GO:0043314,GO:0048008,GO:0048041,GO:0048872,GO:0050728,GO:0050766,GO:0050804,GO:0050885,GO:0051171,GO:0051649,GO:0051726,GO:0060216,GO:0060268,GO:0060313,GO:0065002,GO:0071222,GO:0090630,GO:0098685,GO:0098978,GO:0099092,GO:0106310,GO:1905517,GO:1905522,GO:2000378
jg5496.t1	GO:0005737,GO:0005739,GO:0007005
jg16200.t1	GO:0000226,GO:0001669,GO:0004674,GO:0005524,GO:0005737,GO:0007286,GO:0016310,GO:0031514,GO:0035556,GO:0046872,GO:0050321,GO:0106310
jg16017.t1	GO:0005788,GO:0050211
jg17278.t1	GO:0004315,GO:0005886,GO:0006633,GO:0016491,GO:0016787,GO:0016874,GO:0031177,GO:0050111
jg16373.t1	GO:0005576
jg16193.t1	GO:1902936
jg17789.t1	GO:0005524,GO:0008033,GO:0052381
jg16154.t1	GO:0005179,GO:0005576,GO:0007218,GO:0032098,GO:0032868,GO:0035821,GO:0042595,GO:0050829,GO:0061844
jg17175.t1	GO:0004674,GO:0005524,GO:0005634,GO:0005694,GO:0016310,GO:0016607,GO:0045292,GO:0071013,GO:0106310
jg16788.t1	GO:0005789,GO:0006633,GO:0009922
jg16127.t1	GO:0005739,GO:0005759,GO:0008260,GO:0042182,GO:0046950,GO:0046952
jg16675.t1	GO:0005783,GO:0005789,GO:0005811,GO:0006635,GO:0008610,GO:0010883,GO:0010884,GO:0019915,GO:0032469,GO:0034389,GO:0042594,GO:0046339,GO:0046473,GO:0046890,GO:0048691,GO:0090207,GO:0140042
jg17762.t1	GO:0005886,GO:0043332
jg16207.t1	GO:0000350,GO:0000389,GO:0000398,GO:0000974,GO:0005634,GO:0071006,GO:0071013,GO:0071014,GO:0071020
jg17711.t1	GO:0005524,GO:0005978,GO:0008878,GO:0009507,GO:0019252
jg16093.t1	GO:0003735,GO:0005737,GO:0005840,GO:0006412,GO:0019843,GO:1990904
jg16093.t2	GO:0005524,GO:0005525
jg16827.t1	
jg17508.t1	GO:0005739,GO:0016020
jg17849.t1	GO:0005634,GO:0005829,GO:0006400,GO:0030488,GO:0036265,GO:0043527
jg16508.t1	GO:0005886,GO:0006952,GO:0016175,GO:0020037,GO:0030435,GO:0030587,GO:0042554,GO:0042742,GO:0043020,GO:0046872,GO:0050660,GO:0050829
jg16680.t1	GO:0003682,GO:0003713,GO:0005634,GO:0005654,GO:0005829,GO:0006357,GO:0006915,GO:0019722,GO:0031490,GO:0042803,GO:0042981,GO:0043524,GO:0045893,GO:0045944,GO:0051219
jg17046.t1	GO:0007586,GO:0009636,GO:0016787,GO:0017171,GO:0052689
jg17216.t1	GO:0005525,GO:0042254
jg15966.t1	GO:0000212,GO:0005634,GO:0007080,GO:0031262,GO:0051301,GO:0051311
jg16069.t1	GO:0003824,GO:0071897
jg17699.t1	GO:0005576,GO:0007218
jg16889.t2	GO:0000287,GO:0000428,GO:0003677,GO:0003899,GO:0005737,GO:0006351,GO:0008270
jg16003.t1	GO:0008250,GO:0012505,GO:0018279
jg17338.t1	GO:0000122,GO:0003682,GO:0003713,GO:0004842,GO:0005164,GO:0005694,GO:0005737,GO:0005777,GO:0005778,GO:0005829,GO:0006513,GO:0008270,GO:0016235,GO:0016558,GO:0031625,GO:0032088,GO:0042803,GO:0045814,GO:0046600,GO:0048471,GO:0050821,GO:0051091,GO:0051092,GO:0051865,GO:0061630,GO:0070842,GO:0140862
jg16252.t1	GO:0000287,GO:0004610,GO:0005829,GO:0005975,GO:0006041,GO:0006048,GO:0006487,GO:0006493,GO:0007283,GO:0030097
jg16382.t1	GO:0000175,GO:0003723,GO:0005739,GO:0005741,GO:0034587,GO:0046872
jg16278.t1	GO:0001764,GO:0001958,GO:0005053,GO:0005782,GO:0005829,GO:0006635,GO:0008611,GO:0016558,GO:0019899,GO:0042803
jg17631.t1	GO:0005524,GO:0005525,GO:0005737,GO:0016887,GO:0043023,GO:0046872
jg16178.t1	GO:0005351,GO:0005765,GO:0005829,GO:0005886,GO:0006811,GO:0006820,GO:0006865,GO:0009617,GO:0015136,GO:0015538,GO:0015739,GO:0016020,GO:0016323,GO:0022857,GO:0030672,GO:0042880
jg17192.t1	GO:0000428,GO:0003677,GO:0003899,GO:0006351,GO:0008270,GO:0009507
jg16800.t1	
jg17454.t1	GO:0002199,GO:0005524,GO:0005634,GO:0005737,GO:0005739,GO:0005759,GO:0005829,GO:0007339,GO:0008180,GO:0016887,GO:0031072,GO:0031625,GO:0042026,GO:0044183,GO:0044297,GO:0051082,GO:0051085,GO:0140662,GO:1903955
jg16706.t1	GO:0005509,GO:0005783,GO:0006888,GO:0014029,GO:0014032,GO:0030127,GO:0031463,GO:0048208,GO:1902527,GO:1990756
jg16438.t1	GO:0001676,GO:0004467,GO:0005524,GO:0005783,GO:0005811,GO:0005886,GO:0016887,GO:0035336,GO:0090432,GO:0090433,GO:0090434
jg16166.t1	GO:0005096,GO:0005776,GO:0007269,GO:0008021,GO:0016192,GO:0016236,GO:0030234,GO:0030424,GO:0042734,GO:0043087,GO:0043547,GO:0044754,GO:0045202,GO:0046928,GO:0060025,GO:0099536,GO:0120281
jg17873.t1	GO:0003676,GO:0015074
jg17429.t1	GO:0004419,GO:0006552,GO:0009436,GO:0016740,GO:0016833,GO:0043427,GO:0044101,GO:0046872,GO:0046951
jg17616.t1	GO:0005249,GO:0005886,GO:0006813,GO:0008076,GO:0042391,GO:0071805
jg16972.t1	GO:0003085,GO:0004185,GO:0005764,GO:0006508,GO:0008239,GO:0043535,GO:0060055
jg16140.t1	GO:0009399
jg17737.t1	GO:0003727,GO:0032197,GO:0043231,GO:1990904
jg16377.t1	GO:0003677,GO:0005634,GO:0006357
jg16368.t1	GO:0000811,GO:0005343,GO:0005886,GO:0006811,GO:0006814,GO:0006821,GO:0006846,GO:0006848,GO:0006915,GO:0008028,GO:0015129,GO:0015552,GO:0015705,GO:0015706,GO:0015727,GO:0015730,GO:0016324,GO:0022803,GO:0034356,GO:0070062,GO:0140161,GO:2001142
jg17769.t1	GO:0003677,GO:0005634,GO:0006310,GO:0015074
jg16842.t1	GO:0005886,GO:0007165,GO:0007635,GO:0008049,GO:0008527,GO:0016020,GO:0030424,GO:0030425,GO:0043025,GO:0050909,GO:0050913
jg16865.t1	GO:0005507,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005829,GO:0006825,GO:0051262,GO:0055070
jg17574.t1	GO:0005524,GO:0005737,GO:0005795,GO:0006891,GO:0006914,GO:0007030,GO:0007269,GO:0007274,GO:0016082,GO:0016887,GO:0031594,GO:0031629,GO:0035494,GO:0043001,GO:0043195,GO:0046872,GO:0048172,GO:0070050,GO:0090160,GO:0098527,GO:0099504,GO:0099523,GO:1900073
jg16764.t1	GO:0000139,GO:0005794,GO:0006478,GO:0008476,GO:0009306
jg16150.t1	GO:0007283,GO:0007286,GO:0030719,GO:0033391,GO:0034587,GO:0043186,GO:0071546,GO:0141007
jg15982.t1	GO:0000014,GO:0000723,GO:0002250,GO:0003684,GO:0004519,GO:0005654,GO:0005794,GO:0006303,GO:0008409,GO:0010212,GO:0030183,GO:0033151,GO:0035312,GO:0036297,GO:0070419
jg16585.t1	GO:0000050,GO:0000053,GO:0001889,GO:0004056,GO:0005741,GO:0005829,GO:0006520,GO:0006525,GO:0006526,GO:0007626,GO:0009791,GO:0019676,GO:0042450,GO:0042802,GO:0043025,GO:0043204,GO:0045429,GO:0048471,GO:0070852
jg17341.t1	GO:0005085,GO:0005096,GO:0005829,GO:0006897,GO:0016020,GO:0030136,GO:0030139,GO:0031267,GO:0032794,GO:0051223
jg16104.t1	GO:0016020,GO:0039573,GO:0046718,GO:0055036,GO:0098671
jg17005.t1	GO:0005886,GO:0006836,GO:0015375,GO:0035725,GO:0045202,GO:0060012,GO:0060092,GO:1903804
jg16239.t1	GO:0000287,GO:0005524,GO:0005768,GO:0005802,GO:0005886,GO:0006890,GO:0006897,GO:0016887,GO:0045332,GO:0048471,GO:0140326
jg15895.t1	GO:0004408,GO:0005739,GO:0005743,GO:0046872
jg17191.t1	GO:0004620,GO:0004622,GO:0005789,GO:0006660,GO:0009395,GO:0010842,GO:0016020,GO:0036269,GO:0042552,GO:0043010,GO:0046464,GO:0047372,GO:0048899,GO:0048919,GO:0052651
jg17523.t1	GO:0003723,GO:0004190,GO:0005615,GO:0005634,GO:0005737,GO:0005829,GO:0006508,GO:0042742,GO:0070227,GO:0097153,GO:0097194,GO:0097200,GO:1905686
jg16125.t1	GO:0000139,GO:0004767,GO:0005635,GO:0005783,GO:0005789,GO:0006685,GO:0042383,GO:0046475,GO:0046513,GO:0046872,GO:0050290,GO:0071356
jg15946.t1	GO:0005615,GO:0016042,GO:0016298,GO:0052689
jg17540.t1	GO:0003954,GO:0005739,GO:0005747,GO:0005759,GO:0044877,GO:1901006
jg17079.t1	GO:0004806,GO:0005576,GO:0016042,GO:0046872,GO:0047376
jg16320.t1	GO:0005497,GO:0005739,GO:0005741,GO:0005783,GO:0005829,GO:0006694,GO:0006811,GO:0006821,GO:0006869,GO:0008347,GO:0008503,GO:0009410,GO:0010042,GO:0010266,GO:0010823,GO:0014012,GO:0015485,GO:0030325,GO:0031397,GO:0032570,GO:0032720,GO:0033574,GO:0042632,GO:0043065,GO:0044325,GO:0045019,GO:0048265,GO:0048266,GO:0048678,GO:0050810,GO:0051901,GO:0051928,GO:0060242,GO:0060252,GO:0060253,GO:0062100,GO:0071222,GO:0071294,GO:0071476,GO:0072655,GO:0072656,GO:1903147,GO:1903579,GO:1905144,GO:2000379,GO:2000853
jg17793.t1	GO:0000785,GO:0000976,GO:0000977,GO:0000981,GO:0001228,GO:0001917,GO:0003723,GO:0005634,GO:0005654,GO:0005737,GO:0042802,GO:0045944,GO:0046872,GO:0046983
jg16735.t1	GO:0002009,GO:0004674,GO:0005524,GO:0005634,GO:0006468,GO:0007476,GO:0007480,GO:0035556,GO:0043065,GO:0106310
jg16735.t2	GO:0002009,GO:0004674,GO:0005524,GO:0005634,GO:0006468,GO:0007476,GO:0007480,GO:0035556,GO:0043065,GO:0106310
jg15992.t1	GO:0003921,GO:0005524
jg16270.t1	GO:0005765,GO:0016020,GO:0016324,GO:0016491,GO:0031526,GO:0042802,GO:0046872,GO:0060586,GO:0140571,GO:0140575,GO:0140576
jg17432.t1	GO:0003333,GO:0005765,GO:0015171,GO:0015184,GO:0015293,GO:0015811
jg17043.t1	GO:0006915,GO:0016055,GO:0016514,GO:0030154
jg17753.t1	GO:0000166,GO:0003697,GO:0003727,GO:0005730,GO:0005737,GO:0010494,GO:0032197,GO:0036464,GO:0042802,GO:1990904
jg17473.t1	GO:0004252,GO:0005576,GO:0006508,GO:0007586
jg17205.t1	GO:0005576,GO:0050660,GO:0140762
jg16936.t1	GO:0000122,GO:0002091,GO:0005109,GO:0005137,GO:0005546,GO:0005654,GO:0005737,GO:0005789,GO:0005829,GO:0005856,GO:0005886,GO:0005895,GO:0005912,GO:0005925,GO:0006508,GO:0007265,GO:0007346,GO:0008284,GO:0010718,GO:0019838,GO:0030307,GO:0030335,GO:0030511,GO:0031965,GO:0035255,GO:0042043,GO:0042327,GO:0042470,GO:0042802,GO:0044877,GO:0045121,GO:0045545,GO:0046875,GO:0046982,GO:0050839,GO:0070062,GO:0098793,GO:0099054,GO:0140311,GO:1903543,GO:1903553
jg17803.t1	GO:0003676,GO:0005634,GO:0005730,GO:0016607
jg15922.t1	GO:0000287,GO:0006107,GO:0008948,GO:0016833,GO:0042866
jg16286.t1	GO:0004356,GO:0005524,GO:0005737,GO:0006538,GO:0006542,GO:0007416
jg17829.t1	GO:0004618,GO:0005524,GO:0005737,GO:0006096,GO:0016310
jg16848.t1	GO:0000139,GO:0006477,GO:0008467,GO:0015015,GO:0016020,GO:0046596,GO:0050656,GO:0050819
jg17071.t1	GO:0005737,GO:0005813,GO:0008270,GO:0010468,GO:0016567,GO:0045087,GO:0061630
jg17718.t1	NA
jg16073.t1	GO:0004791,GO:0005737,GO:0005739,GO:0005829,GO:0008340,GO:0016209,GO:0042803,GO:0045454,GO:0050660
jg17342.t1	GO:0007224,GO:0035869,GO:0036038,GO:0060170,GO:0060271,GO:1905515
jg17108.t1	GO:0000398,GO:0003723,GO:0016607,GO:0071013
jg17425.t1	GO:0000036,GO:0005737
jg17542.t1	GO:0004930,GO:0005509,GO:0005576,GO:0005886,GO:0007155,GO:0007166,GO:0007189
jg17682.t1	GO:0005576,GO:0005737,GO:0030023,GO:0042802,GO:0062023
jg16408.t1	GO:0005886,GO:0006814,GO:0006820,GO:0015114,GO:0015293,GO:0022857
jg16486.t1	GO:0005654,GO:0005886,GO:0007155,GO:0015629,GO:0019899,GO:0045747,GO:0051043,GO:0051604,GO:0072659
jg16301.t1	GO:0004935,GO:0004989,GO:0005886,GO:0007188,GO:0007189,GO:0016020,GO:0045886,GO:0071880
jg17576.t1	GO:0003723,GO:0004190,GO:0005198,GO:0006508,GO:0008270,GO:0008289,GO:0016020,GO:0019013,GO:0020002,GO:0039657,GO:0042025,GO:0055036,GO:0072494
jg17779.t1	GO:0005506,GO:0009975,GO:0016491,GO:0018189,GO:0051539,GO:1904047
jg17392.t1	GO:0005886,GO:0015574,GO:0015771,GO:0051119
jg16904.t1	GO:0000149,GO:0001662,GO:0004970,GO:0005234,GO:0005886,GO:0006874,GO:0007268,GO:0008066,GO:0008328,GO:0014069,GO:0015277,GO:0016020,GO:0019228,GO:0030165,GO:0030424,GO:0030425,GO:0031624,GO:0031625,GO:0032839,GO:0032983,GO:0035249,GO:0042391,GO:0042734,GO:0042802,GO:0043025,GO:0043113,GO:0043195,GO:0043204,GO:0043524,GO:0043525,GO:0045202,GO:0045211,GO:0046328,GO:0048169,GO:0048172,GO:0050804,GO:0050806,GO:0051402,GO:0051967,GO:0060079,GO:0060080,GO:0097110,GO:0097471,GO:0098686,GO:0098815,GO:0098839,GO:0098978,GO:0099171,GO:0099507,GO:0120169,GO:1904315
jg17577.t1	GO:0005524,GO:0005886,GO:0015417,GO:0016887
jg16960.t1	GO:0005777,GO:0005778,GO:0005783,GO:0005829,GO:0007031,GO:0008289,GO:0016557,GO:0030674,GO:0032991,GO:0032994,GO:0045046
jg17754.t1	GO:0005628,GO:0005739,GO:0005741,GO:0005886,GO:0016020
jg16102.t1	GO:0005789,GO:0006665,GO:0017059
jg17354.t1	GO:0005634,GO:0120293
jg17602.t1	GO:0003677,GO:0003678,GO:0005524,GO:0006260,GO:0016887,GO:0042025
jg16306.t1	GO:0000159,GO:0000278,GO:0005634,GO:0005829,GO:0006470,GO:0007091,GO:0007098,GO:0007406,GO:0007423,GO:0007447,GO:0019888,GO:0030071,GO:0045201,GO:0045752,GO:0045880,GO:0046599,GO:0050821,GO:0090263
jg16072.t1	GO:0004222,GO:0005765,GO:0005886,GO:0006509,GO:0010008,GO:0046872
jg16637.t1	GO:0003958,GO:0005829,GO:0009055,GO:0010181,GO:0016226,GO:0016653,GO:0016731,GO:0048471,GO:0050660,GO:0050661
jg16203.t1	GO:0000287,GO:0004450,GO:0005739,GO:0005829,GO:0006099,GO:0006102,GO:0009507,GO:0009534,GO:0009536,GO:0009570,GO:0051287
jg17652.t1	GO:0004414,GO:0005737,GO:0009086
jg16034.t1	GO:0005634,GO:0008270,GO:0046983
jg17598.t1	GO:0005789,GO:0006633,GO:0009922
jg16440.t1	GO:0005615
jg16162.t1	
jg16107.t1	GO:0008270,GO:0016567,GO:0061630
jg15998.t1	GO:0000166,GO:0000253,GO:0004303,GO:0005576,GO:0006703,GO:0072555,GO:0072582
jg17112.t1	GO:0005524,GO:0008569,GO:0030317,GO:0036126,GO:0036156,GO:0045505,GO:0051959,GO:0070062,GO:0120316
jg16771.t1	GO:0003677,GO:0003700,GO:0005667,GO:0005737,GO:0016605,GO:0045893,GO:0046983,GO:0048511,GO:0051775,GO:1901985
jg17396.t1	GO:0000462,GO:0003723,GO:0005654,GO:0005730,GO:0019843,GO:0030163,GO:0031648,GO:0032040,GO:0034511,GO:0040019,GO:0048568,GO:1902570
jg16794.t1	GO:0000226,GO:0001764,GO:0001895,GO:0005102,GO:0005113,GO:0005119,GO:0005813,GO:0005929,GO:0005930,GO:0007601,GO:0007608,GO:0008104,GO:0008594,GO:0009566,GO:0016358,GO:0021591,GO:0021756,GO:0021766,GO:0021987,GO:0030534,GO:0031514,GO:0034451,GO:0034464,GO:0035721,GO:0036064,GO:0042048,GO:0042445,GO:0043001,GO:0044255,GO:0045444,GO:0045494,GO:0048854,GO:0051216,GO:0051219,GO:0060170,GO:0060271,GO:0060296,GO:0061351,GO:0061512,GO:0061629,GO:1905515
jg16473.t1	GO:0000045,GO:0005789,GO:0016020,GO:0032977,GO:0045050,GO:0071816,GO:0072546,GO:1903349
jg17809.t1	GO:0000785,GO:0000978,GO:0000981,GO:0001228,GO:0003712,GO:0003713,GO:0005634,GO:0005654,GO:0005813,GO:0006355,GO:0006357,GO:0016605,GO:0016925,GO:0019789,GO:0031965,GO:0042802,GO:0043565,GO:0044828,GO:0045944,GO:0046872,GO:0046983,GO:0061665,GO:1990466,GO:1990837
jg16389.t1	GO:0003723,GO:0045296
jg16434.t1	GO:0003735,GO:0005840,GO:0006412,GO:1990904
jg16395.t1	GO:0005768,GO:0007165,GO:0015031,GO:0016020,GO:0019901,GO:0030276,GO:0035091,GO:0043130,GO:0045839,GO:0070062
jg16961.t1	GO:0004252,GO:0005576,GO:0005615,GO:0005737,GO:0006508,GO:0016485,GO:0016787,GO:0030141
jg15991.t1	GO:0004806,GO:0005615,GO:0006629,GO:0009791,GO:0016042,GO:0016298,GO:0030299,GO:0033993,GO:0043434,GO:0046872,GO:0047376
jg17511.t1	GO:0004843,GO:0005737,GO:0006511
jg16863.t1	GO:0002092,GO:0005615,GO:0005764,GO:0005765,GO:0005770,GO:0005886,GO:0007160,GO:0009986,GO:0010008,GO:0010633,GO:0015031,GO:0016477,GO:0030855,GO:0031902,GO:0031904,GO:0032585,GO:0032991,GO:0035646,GO:0042470,GO:0043473,GO:0044877,GO:0045785,GO:0045807,GO:0048757,GO:0050931,GO:0070062,GO:0097487,GO:1900746,GO:1901379,GO:2001046
jg16893.t1	GO:0005576,GO:0050660,GO:0140762
jg16067.t1	GO:0000500,GO:0001165,GO:0001181,GO:0005634,GO:0005829,GO:0006361,GO:0042790
jg17724.t1	GO:0000122,GO:0003677,GO:0003682,GO:0005634,GO:0005721,GO:0006325,GO:0035064
jg17010.t1	GO:0004089,GO:0005737,GO:0005886,GO:0008270
jg17796.t1	GO:0000976,GO:0000981,GO:0005634,GO:0005667,GO:0006357
jg15887.t1	NA
jg17833.t1	GO:0002089,GO:0003729,GO:0005737,GO:0007281,GO:0007283,GO:0010608,GO:0030719,GO:0033391,GO:0034587,GO:0035770,GO:0043186,GO:0070306,GO:1990904
jg17669.t1	GO:0005506,GO:0010308,GO:0010309,GO:0016151,GO:0019284,GO:0019509
jg17651.t1	GO:0003729
jg15904.t1	GO:0001784,GO:0005085,GO:0005737,GO:0005925,GO:0007173,GO:0007264,GO:0008284,GO:0008286,GO:0016020,GO:0033138,GO:0043410,GO:0043547,GO:0086100
jg16895.t1	GO:0005576,GO:0006006,GO:0008364,GO:0016491,GO:0046693,GO:0050660,GO:0140762
jg16897.t1	GO:0005506,GO:0005789,GO:0020037,GO:0070330
jg16409.t1	GO:0035073,GO:0035075,GO:0035556
jg16409.t2	GO:0035073,GO:0035075,GO:0035556
jg16356.t1	
